nombre,categoria,direccion,telefono,web,rating,num_reseñas,estado_horario,url_maps,latitud,longitud,busqueda,tiene_web
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Clinicas+Novastetic/@40.4379543,-3.6795367,11z/data=!3m1!5s0xd4228bd42c9d78b:0x80d56071cfe6092a!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xe7147e65298ab05:0x8d73f292c1c77f4d!8m2!3d40.4248639!4d-3.6819938!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBEnNwZWNpYWxpemVkX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSWU1pMXhhVWxSRUFF4AEA-gEECAAQJg!16s%2Fg%2F11kbj7ftzt?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4379543,-3.6795367,centros de estética avanzada con aparatología,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Clinicas+Novastetic/@40.4248639,-3.9703849,11z/data=!3m1!5s0xd4228bd42c9d78b:0x80d56071cfe6092a!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xe7147e65298ab05:0x8d73f292c1c77f4d!8m2!3d40.4248639!4d-3.6819938!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBEnNwZWNpYWxpemVkX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSWU1pMXhhVWxSRUFF4AEA-gEECAAQJg!16s%2Fg%2F11kbj7ftzt?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Dermasana+Alonso+Mart%C3%ADnez/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd422936dc9f32b5:0xd6c5b612d47715f6!8m2!3d40.4276908!4d-3.6966477!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBGmxhc2VyX2hhaXJfcmVtb3ZhbF9zZXJ2aWNlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJJZGw5ZmRYTm5SUkFC4AEA-gEECAAQSg!16s%2Fg%2F11py9pht0w?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clinicas Novastetic,Clínica especializada,"Calle de Goya, 30, Salamanca, 28001 Madrid",663 46 73 93,clinicasnovastetic.com,"4,7",339,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+MBA+-+Cl%C3%ADnica+Medicina+Est%C3%A9tica+y+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4229a967f88947:0xa149ab424e415955!8m2!3d40.4230012!4d-3.6786852!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOZmJuSkRkMnhuUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11mn8j3d7n?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Clínica MBA - Clínica Medicina Estética y Estética,Centro de estética,"C. de Antonio Acuña, 3, Salamanca, 28009 Madrid",915 76 52 41,clinicamba.com,"4,7",285,Cerrado,"https://www.google.com/maps/place/Est%C3%A9tica+Valle/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd42293a82910d53:0xf30e2b8e4ff7c69e!8m2!3d40.4290165!4d-3.7031556!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBIWVsZWN0cm9seXNpc19oYWlyX3JlbW92YWxfc2VydmljZZoBI0NoWkRTVWhOTUc5blMwVk5Na3h0WkdacFgzWnROMlYzRUFF4AEA-gEECB8QIw!16s%2Fg%2F11g1ppj8fv?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Estética Valle,Servicio de depilación por electrólisis,"C. de Carranza, 7, 3ª Puerta 4, Centro, Centro, 28004 Madrid",914 47 85 31,esteticavalle.es,"4,9",54,Cerrado,"https://www.google.com/maps/place/Hera+Beauty+-+Est%C3%A9tica+Avanzada/@40.4248639,-3.9703849,11z/data=!3m1!5s0xd42262efb525785:0x2015f43b3142b9c0!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4227d36fc28eb7:0x92aacf871a3428c!8m2!3d40.4063038!4d-3.6958274!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOT05rcDVRMjlSUlJBQuABAPoBBAgZEEA!16s%2Fg%2F11rpx1r5sn?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Estética Valle,Servicio de depilación por electrólisis,"C. de Carranza, 7, 3ª Puerta 4, Centro, Centro, 28004 Madrid",914 47 85 31,esteticavalle.es,"4,9",54,Cerrado,"https://www.google.com/maps/place/CENTRO+S%26M/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0x4257c42ef58b9f6d:0xdba286fed560e455!8m2!3d40.4169548!4d-3.7056459!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYU1FOVliVFZuUlJBQuABAPoBBAgkEBQ!16s%2Fg%2F11kb19p2sj?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Estética Valle,Servicio de depilación por electrólisis,"C. de Carranza, 7, 3ª Puerta 4, Centro, Centro, 28004 Madrid",914 47 85 31,esteticavalle.es,"4,9",54,Cerrado,"https://www.google.com/maps/place/Grupo+Est%C3%A9tico+-+Venta+de+equipos+de+est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4227002535d2cf:0x3741e38e0cd15ff!8m2!3d40.3938692!4d-3.7071907!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBEWdvdmVybm1lbnRfb2ZmaWNlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxNFRGWllVbkZpYWxaYVVXeE9kR0pVU25wVGVsWm9ZM3BHUjFZeVl4QULgAQD6AQUImAIQRw!16s%2Fg%2F11y4_yb8m0?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Estética Valle,Servicio de depilación por electrólisis,"C. de Carranza, 7, 3ª Puerta 4, Centro, Centro, 28004 Madrid",914 47 85 31,esteticavalle.es,"4,9",54,Cerrado,"https://www.google.com/maps/place/Cl%C3%ADnica+Est%C3%A9tica+Madrid+Centro+SAPPHIRA+PRIV%C3%89/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd42274c3ba9dfcb:0x35814bd7efe4e9b4!8m2!3d40.4104672!4d-3.7057297!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVlFZVTVmWDBSM01UYzJMVFpuUlJBQuABAPoBBQinARBE!16s%2Fg%2F11pl0d_sjy?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Estética Valle,Servicio de depilación por electrólisis,"C. de Carranza, 7, 3ª Puerta 4, Centro, Centro, 28004 Madrid",914 47 85 31,esteticavalle.es,"4,9",54,Cerrado,"https://www.google.com/maps/place/Encarna+Padilla+-+Centro+de+Est%C3%A9tica+Avanzada/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd422915b82a1c2d:0x8fc247519ad6aaa0!8m2!3d40.4165193!4d-3.6749987!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOUGRYQmhYMU4zRUFF4AEA-gEECAAQNA!16s%2Fg%2F11nnlfm4dm?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
ESTETICA AVANZADA NOMAD,Centro de estética,"C. de José Ortega y Gasset, 70, Salamanca, 28006 Madrid",682 47 68 91,,"4,7",303,Cerrado,"https://www.google.com/maps/place/ESTETICA+AVANZADA+NOMAD/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd42291edf47330b:0xbc9e50a73e9e689d!8m2!3d40.4296369!4d-3.6743864!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSNGRVeFFUakozUlJBQuABAPoBBQjdARBJ!16s%2Fg%2F11smv3_rwc?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,No
Felicidad Carrera Centro de Estética,Centro de estética,"Calle de Castelló, 67, Salamanca, 28001 Madrid",914 35 17 24,felicidadcarrera.com,"4,3",268,,"https://www.google.com/maps/place/Felicidad+Carrera+Centro+de+Est%C3%A9tica/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4228be0cc37579:0xe0de4312af46d839!8m2!3d40.4292996!4d-3.6812112!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYVoxIi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDGJlYXV0eV9zYWxvbpoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydG9OR1JwTVcxTlZUUjVXa2RHVkZaSGJGSldSemxyWWpFNVJWSnRZeEFC4AEA-gEECEQQNQ!16s%2Fg%2F1tppt8c3?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Felicidad Carrera Centro de Estética,Centro de estética,"Calle de Castelló, 67, Salamanca, 28001 Madrid",914 35 17 24,felicidadcarrera.com,"4,3",268,Cerrado,"https://www.google.com/maps/place/Le+Lab+Centro+M%C3%A9dico+Est%C3%A9tico/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4228c7687e191b:0x33225ba429584e93!8m2!3d40.434745!4d-3.676112!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDm1lZGljYWxfY2VudGVy4AEA!16s%2Fg%2F11bwnxg5wn?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
Le Lab Centro Médico Estético,Centro médico,"Calle de Diego de León, 59, Salamanca, 28006 Madrid",910 70 33 09,lelab.es,"4,7",14,Cerrado,"https://www.google.com/maps/place/Le+Lab+Centro+M%C3%A9dico+Est%C3%A9tico/@40.4248639,-3.9703849,11z/data=!4m11!1m3!2m2!1scentros+de+est%C3%A9tica+avanzada+con+aparatolog%C3%ADa!6e1!3m6!1s0xd4228c7687e191b:0x33225ba429584e93!8m2!3d40.434745!4d-3.676112!15sCi9jZW50cm9zIGRlIGVzdMOpdGljYSBhdmFuemFkYSBjb24gYXBhcmF0b2xvZ8OtYZIBDm1lZGljYWxfY2VudGVy4AEA!16s%2Fg%2F11bwnxg5wn?entry=ttu&g_ep=EgoyMDI2MDQxMi4wIKXMDSoASAFQAw%3D%3D",40.4248639,-3.9703849,centros de estética avanzada con aparatología,Sí
